x,stackoverflow_formatted/8422637_0.java,6,17,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialCapabiltiesImpl.java,74,85,12
x,stackoverflow_formatted/19614645_1.java,13,24,geotools-16/modules/plugin/coverage-multidim/netcdf/src/main/java/org/geotools/imageio/netcdf/Slice2DIndex.java,43,54,12
x,stackoverflow_formatted/20895609_0.java,7,18,AoIsrc302/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,17,28,12
x,stackoverflow_formatted/11671112_0.java,13,24,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Composite.java,19,30,12
x,stackoverflow_formatted/1516601_0.java,17,28,geotools-16/modules/library/main/src/main/java/org/geotools/filter/temporal/BinaryTemporalOperatorImpl.java,62,73,12
x,stackoverflow_formatted/17920930_0.java,17,28,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/coordinate/PolygonImpl.java,48,59,12
x,stackoverflow_formatted/5961624_0.java,11,22,geotools-16/modules/library/main/src/main/java/org/geotools/styling/AbstractSymbolizer.java,88,99,12
x,stackoverflow_formatted/12776901_0.java,6,17,geotools-16/modules/plugin/shapefile/src/main/java/org/geotools/data/shapefile/files/MemoryMapCache.java,93,104,12
x,stackoverflow_formatted/23197177_1.java,11,22,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/IdCapabilitiesImpl.java,58,69,12
x,stackoverflow_formatted/7383847_1.java,36,47,geotools-16/modules/library/render/src/main/java/org/geotools/renderer/lite/SortKey.java,33,44,12
x,stackoverflow_formatted/10274267_0.java,1,12,hibernate-5.2.2/documentation/src/main/docbook/integrationsGuide/en-US/extras/flush_and_clear_session.java,1,12,12
x,stackoverflow_formatted/15850476_0.java,11,22,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/complex/CompositeCurveImpl.java,169,180,12
x,stackoverflow_formatted/12008316_0.java,9,20,geotools-16/modules/unsupported/feature-aggregate/src/main/java/org/geotools/data/aggregate/AggregateTypeConfiguration.java,112,123,12
x,stackoverflow_formatted/13435398_0.java,92,103,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Data.java,59,70,12
x,stackoverflow_formatted/22264084_0.java,40,51,geotools-16/modules/library/api/src/main/java/org/geotools/geometry/jts/CurvedGeometryFactory.java,99,110,12
x,stackoverflow_formatted/18209411_3.java,9,20,geotools-16/modules/unsupported/geopkg/src/main/java/org/geotools/geopkg/Tile.java,47,58,12
x,stackoverflow_formatted/2265637_0.java,20,31,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/CurveImpl.java,322,333,12
x,stackoverflow_formatted/24330611_0.java,75,86,geotools-16/modules/library/render/src/main/java/org/geotools/renderer/label/LabelCacheItem.java,179,190,12
x,stackoverflow_formatted/3482765_0.java,14,25,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/operation/matrix/Matrix3.java,219,230,12
x,stackoverflow_formatted/9684751_0.java,8,19,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ProgramPoint.java,15,26,12
x,stackoverflow_formatted/11917735_0.java,20,31,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/ScalarCapabilitiesImpl.java,91,102,12
x,stackoverflow_formatted/23526184_0.java,7,18,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/ScaleRange.java,34,45,12
x,stackoverflow_formatted/4207100_3.java,24,35,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/SurfaceBoundaryImpl.java,64,75,12
x,stackoverflow_formatted/3692441_0.java,7,18,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/FunctionsImpl.java,76,87,12
x,stackoverflow_formatted/13731734_0.java,5,17,freecol-0.11.6/src/net/sf/freecol/client/gui/panel/DefaultTransferHandler.java,131,142,12
x,stackoverflow_formatted/8252690_0.java,38,49,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Stylesheet.java,41,52,12
x,stackoverflow_formatted/16688737_0.java,18,29,findbugs-3.0.1/src/java/edu/umd/cs/findbugs/ba/jsr305/SourceSinkInfo.java,73,84,12
x,stackoverflow_formatted/25044969_0.java,29,40,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/Specificity.java,38,49,12
x,stackoverflow_formatted/25386510_0.java,6,17,geotools-16/modules/library/main/src/main/java/org/geotools/styling/ColorMapEntryImpl.java,43,54,12
x,stackoverflow_formatted/6702029_0.java,1,12,geotools-16/modules/unsupported/wfs-ng/src/main/java/org/geotools/data/wfs/internal/v1_x/MapServerWFSStrategy.java,143,154,12
x,stackoverflow_formatted/13066157_0.java,12,23,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/FilterCapabilitiesImpl.java,154,165,12
x,stackoverflow_formatted/17635649_0.java,13,24,AoIsrc302/SPManager/src/artofillusion/spmanager/SPMSplitPane.java,387,398,12
x,stackoverflow_formatted/13225202_0.java,7,18,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/RegexpValidator.java,26,37,12
x,stackoverflow_formatted/17205582_0.java,2,13,jboss_wildfly-10.0.0.Final/testsuite/shared/src/main/java/org/jboss/as/test/http/util/TestHttpClientUtils.java,37,48,12
x,stackoverflow_formatted/10548630_0.java,94,105,jfreechart-1.2.0-ea1/swt/org/jfree/experimental/swt/SWTUtils.java,230,241,12
x,stackoverflow_formatted/21777900_0.java,1,12,hibernate-5.2.2/documentation/src/main/docbook/devguide-old/en-US/extras/flush_and_clear_session.java,1,12,12
x,stackoverflow_formatted/9591522_0.java,16,27,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/selector/PseudoClass.java,45,56,12
x,stackoverflow_formatted/21581988_0.java,122,133,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/ComparisonOperatorsImpl.java,63,74,12
x,stackoverflow_formatted/14735904_0.java,9,20,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/Value.java,185,196,12
x,stackoverflow_formatted/22315282_2.java,8,19,geotools-16/modules/library/referencing/src/main/java/org/geotools/referencing/factory/gridshift/NADCONGridShiftFactory.java,38,49,12
x,stackoverflow_formatted/6921379_0.java,6,17,geotools-16/modules/library/main/src/main/java/org/geotools/filter/FunctionExpressionImpl.java,119,130,12
x,stackoverflow_formatted/10194435_0.java,31,42,geotools-16/modules/library/main/src/main/java/org/geotools/filter/FunctionImpl.java,203,214,12
x,stackoverflow_formatted/23415361_1.java,8,19,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/ArithmeticOperatorsImpl.java,67,78,12
x,stackoverflow_formatted/3851674_0.java,20,31,geotools-16/modules/unsupported/geometry/src/main/java/org/geotools/geometry/iso/primitive/RingImplUnsafe.java,94,105,12
x,stackoverflow_formatted/17941176_0.java,70,81,geotools-16/modules/library/main/src/main/java/org/geotools/filter/capability/SpatialOperatorsImpl.java,82,93,12
x,stackoverflow_formatted/20755453_0.java,6,17,geotools-16/modules/unsupported/css/src/main/java/org/geotools/styling/css/CssRule.java,59,70,12
x,stackoverflow_formatted/24040300_3.java,21,32,geotools-16/modules/library/jdbc/src/main/java/org/geotools/jdbc/Index.java,58,69,12
x,stackoverflow_formatted/20829961_0.java,12,22,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/collectionelement/ordered/Person.java,25,35,11
x,stackoverflow_formatted/22625057_0.java,12,22,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/cid/ParentPk.java,5,15,11
x,stackoverflow_formatted/12970006_0.java,9,19,junit4-r4.12/src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,154,164,11
x,stackoverflow_formatted/7272251_0.java,11,21,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/stateless/fetching/Task.java,24,34,11
x,stackoverflow_formatted/6486206_0.java,5,15,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/lazy/CustomerTwo.java,84,94,11
x,stackoverflow_formatted/16831289_0.java,23,33,jboss_wildfly-10.0.0.Final/jdr/jboss-as-jdr/src/main/java/org/jboss/as/jdr/commands/JdrEnvironment.java,45,55,11
x,stackoverflow_formatted/7836146_3.java,16,26,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/ops/Person.java,18,28,11
x,stackoverflow_formatted/14073238_0.java,34,44,FitLibrary-20111026/src/fitlibrary/specify/parser/UsePropertyEditor.java,18,28,11
x,stackoverflow_formatted/22315734_0.java,10,20,hadoop-2.6.4-src/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/WritableComparator.java,84,94,11
x,stackoverflow_formatted/9291241_1.java,1,11,apache-ant-1.10.0/src/main/org/apache/tools/ant/taskdefs/Mkdir.java,19,29,11
x,stackoverflow_formatted/13417932_2.java,5,15,hibernate-5.2.2/hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/Son.java,6,16,11
x,stackoverflow_formatted/23568650_0.java,8,18,FitLibrary-20111026/src/fitlibrary/specify/eg/Rectangle.java,16,26,11
x,stackoverflow_formatted/24815609_0.java,53,63,geotools-16/modules/library/coverage/src/main/java/org/geotools/image/io/GridCoverageWriterProgressAdapter.java,49,59,11
x,stackoverflow_formatted/24231072_3.java,130,140,geotools-16/modules/extension/xsd/xsd-core/src/main/java/org/geotools/xml/impl/InstanceComponentImpl.java,13,23,11
x,stackoverflow_formatted/3939285_0.java,4,14,FitLibrary-20111026/src/fitlibrary/eg/VectorAddition.java,18,28,11
x,stackoverflow_formatted/4247539_0.java,5,15,hibernate-5.2.2/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/query/embeddables/NameInfo.java,13,23,11
x,stackoverflow_formatted/23272461_10.java,5,15,hibernate-5.2.2/tooling/metamodel-generator/src/test/java/org/hibernate/jpamodelgen/test/accesstype/Area.java,11,21,11
