fragment, used, inprojects, sloc, usedsloc, percent
15260207_0.java,7,2,227,7,0.030837004405286344
6236324_0.java,16,2,323,6,0.018575851393188854
21309519_1.java,3,3,50,9,0.18
21478546_0.java,3,3,60,7,0.11666666666666667
12381574_0.java,3,3,51,10,0.19607843137254902
19492512_0.java,3,3,49,7,0.14285714285714285
16447052_0.java,3,3,32,7,0.21875
20968539_2.java,3,3,56,7,0.125
20793662_0.java,3,3,47,10,0.2127659574468085
21105036_0.java,3,3,34,5,0.14705882352941177
11851968_0.java,3,3,115,5,0.043478260869565216
14165567_1.java,3,3,21,5,0.23809523809523808
12013910_2.java,3,3,67,5,0.07462686567164178
1732506_0.java,3,3,25,5,0.2
10082128_2.java,3,3,114,5,0.043859649122807015
7728817_0.java,3,3,27,5,0.18518518518518517
13171520_0.java,3,3,22,5,0.22727272727272727
11296702_0.java,3,3,14,7,0.5
20616132_0.java,3,3,14,7,0.5
19433968_0.java,3,3,16,7,0.4375
12711403_5.java,3,3,25,7,0.28
18928222_0.java,3,3,103,7,0.06796116504854369
16246659_0.java,3,3,13,7,0.5384615384615384
13003973_0.java,3,3,14,7,0.5
20817825_0.java,3,3,18,6,0.3333333333333333
23144266_0.java,3,3,55,6,0.10909090909090909
10353664_1.java,3,3,23,6,0.2608695652173913
16411972_0.java,3,3,15,6,0.4
22160470_1.java,3,3,301,10,0.03322259136212625
6121298_0.java,3,3,22,9,0.4090909090909091
1514773_0.java,3,3,73,10,0.136986301369863
4387534_1.java,3,3,20,10,0.5
7836146_3.java,3,3,28,10,0.35714285714285715
11239674_1.java,3,3,93,10,0.10752688172043011
5558166_0.java,3,3,13,5,0.38461538461538464
19153957_0.java,4,3,89,7,0.07865168539325842
15959072_0.java,4,3,32,8,0.25
21734562_0.java,4,3,70,10,0.14285714285714285
9549009_0.java,4,3,72,6,0.08333333333333333
3911987_0.java,5,3,133,7,0.05263157894736842
13219118_0.java,5,3,85,7,0.08235294117647059
11368428_1.java,5,3,27,7,0.25925925925925924
9829474_0.java,6,3,17,5,0.29411764705882354
