fragment, used, inprojects, sloc, usedsloc, percent
12907249_0.java,1,1,39,7,0.1794871794871795
2770163_2.java,1,1,105,7,0.06666666666666667
4771030_0.java,1,1,15,6,0.4
17297819_0.java,1,1,12,6,0.5
5190105_0.java,1,1,37,10,0.2702702702702703
10636043_0.java,1,1,12,7,0.5833333333333334
14693840_0.java,1,1,24,10,0.4166666666666667
21099738_0.java,1,1,58,15,0.25862068965517243
8424176_0.java,1,1,23,10,0.43478260869565216
20166855_0.java,1,1,13,7,0.5384615384615384
11279561_0.java,1,1,127,10,0.07874015748031496
16326090_1.java,1,1,89,5,0.056179775280898875
20690969_0.java,1,1,81,6,0.07407407407407407
8758512_0.java,1,1,12,8,0.6666666666666666
11958726_0.java,1,1,95,9,0.09473684210526316
16058183_0.java,1,1,14,12,0.8571428571428571
9984165_0.java,1,1,68,10,0.14705882352941177
11173409_0.java,1,1,24,5,0.20833333333333334
92962_0.java,1,1,62,49,0.7903225806451613
22674477_0.java,1,1,106,6,0.05660377358490566
15889119_0.java,1,1,17,15,0.8823529411764706
7532965_0.java,1,1,13,6,0.46153846153846156
14176961_1.java,1,1,14,5,0.35714285714285715
15383688_0.java,1,1,8,5,0.625
24748828_0.java,1,1,7,5,0.7142857142857143
7504040_3.java,1,1,28,6,0.21428571428571427
17756093_0.java,1,1,9,7,0.7777777777777778
13607687_0.java,1,1,9,7,0.7777777777777778
7504040_2.java,1,1,15,6,0.4
7653558_2.java,1,1,17,7,0.4117647058823529
9060013_0.java,1,1,15,7,0.4666666666666667
16755253_0.java,1,1,18,6,0.3333333333333333
8007983_1.java,1,1,16,6,0.375
4705410_0.java,1,1,20,8,0.4
8802082_2.java,1,1,20,18,0.9
17979690_0.java,1,1,71,6,0.08450704225352113
15429589_0.java,1,1,7,6,0.8571428571428571
25505852_2.java,1,1,28,7,0.25
22466372_0.java,1,1,20,6,0.3
4487541_0.java,2,1,25,6,0.24
20895609_0.java,2,1,85,11,0.12941176470588237
7727999_0.java,2,1,203,8,0.03940886699507389
18303692_0.java,2,1,68,11,0.16176470588235295
11187462_0.java,2,1,87,12,0.13793103448275862
12427981_1.java,2,1,55,15,0.2727272727272727
7995857_0.java,2,1,285,7,0.02456140350877193
4024890_0.java,2,1,30,7,0.23333333333333334
18502506_0.java,2,1,30,6,0.2
16928749_0.java,2,1,98,12,0.12244897959183673
21702608_0.java,2,1,36,12,0.3333333333333333
16180910_0.java,2,1,15,13,0.8666666666666667
22948074_0.java,2,1,23,7,0.30434782608695654
22393642_0.java,2,1,76,7,0.09210526315789473
21364076_1.java,2,1,15,7,0.4666666666666667
1642629_1.java,2,1,14,7,0.5
21655754_0.java,2,1,10,7,0.7
16418306_0.java,2,1,22,7,0.3181818181818182
4623777_0.java,2,1,15,6,0.4
9319652_1.java,2,1,35,7,0.2
16930707_0.java,2,1,71,7,0.09859154929577464
2875015_0.java,2,1,46,10,0.21739130434782608
9432435_0.java,2,1,28,10,0.35714285714285715
21114828_0.java,2,1,28,10,0.35714285714285715
8730169_0.java,2,1,29,10,0.3448275862068966
23346101_1.java,2,1,22,13,0.5909090909090909
23520731_0.java,2,1,75,17,0.22666666666666666
12879764_0.java,2,1,41,15,0.36585365853658536
25414160_0.java,2,1,11,9,0.8181818181818182
17797136_0.java,2,1,44,5,0.11363636363636363
1110491_0.java,2,1,44,11,0.25
10548630_0.java,2,1,106,11,0.10377358490566038
6722760_0.java,2,1,6,5,0.8333333333333334
24777272_0.java,2,1,39,6,0.15384615384615385
17994928_0.java,2,1,16,5,0.3125
23586872_1.java,2,1,21,6,0.2857142857142857
8482425_0.java,2,1,9,6,0.6666666666666666
21309519_1.java,3,1,50,9,0.18
21105036_0.java,3,1,34,5,0.14705882352941177
11851968_0.java,3,1,115,5,0.043478260869565216
14165567_1.java,3,1,21,5,0.23809523809523808
12013910_2.java,3,1,67,5,0.07462686567164178
1732506_0.java,3,1,25,5,0.2
10082128_2.java,3,1,114,5,0.043859649122807015
7728817_0.java,3,1,27,5,0.18518518518518517
13171520_0.java,3,1,22,5,0.22727272727272727
22876532_0.java,3,1,25,6,0.24
5419632_0.java,3,1,120,7,0.058333333333333334
5708120_0.java,3,1,65,5,0.07692307692307693
7211514_0.java,3,1,135,6,0.044444444444444446
4387534_1.java,3,1,20,10,0.5
7836146_3.java,3,1,28,10,0.35714285714285715
22064171_0.java,3,1,104,5,0.04807692307692308
7691963_0.java,3,1,30,5,0.16666666666666666
13824658_2.java,3,1,202,8,0.039603960396039604
16718736_0.java,3,1,44,5,0.11363636363636363
7504040_0.java,3,1,22,6,0.2727272727272727
8779209_0.java,3,1,42,5,0.11904761904761904
14020074_0.java,4,1,125,11,0.088
22143333_0.java,4,1,176,7,0.03977272727272727
15521421_0.java,4,1,202,6,0.0297029702970297
18970642_3.java,4,1,185,6,0.032432432432432434
17708273_0.java,4,1,58,8,0.13793103448275862
14821842_1.java,4,1,16,10,0.625
8037824_0.java,4,1,42,5,0.11904761904761904
21734562_0.java,4,1,70,10,0.14285714285714285
21998949_0.java,4,1,90,6,0.06666666666666667
13247649_0.java,4,1,106,8,0.07547169811320754
6722760_1.java,4,1,57,5,0.08771929824561403
9549009_0.java,4,1,72,6,0.08333333333333333
5309185_0.java,5,1,11,5,0.45454545454545453
12301173_0.java,5,1,100,5,0.05
12604600_0.java,5,1,115,5,0.043478260869565216
23344377_0.java,5,1,23,5,0.21739130434782608
12913121_0.java,5,1,62,5,0.08064516129032258
14634075_2.java,5,1,21,5,0.23809523809523808
17175043_1.java,5,1,15,5,0.3333333333333333
13293946_0.java,5,1,49,5,0.10204081632653061
15421552_0.java,5,1,71,5,0.07042253521126761
13587740_0.java,5,1,69,5,0.07246376811594203
14941808_0.java,5,1,209,5,0.023923444976076555
12943487_0.java,5,1,74,5,0.06756756756756757
12640454_0.java,5,1,58,5,0.08620689655172414
21620983_1.java,5,1,28,5,0.17857142857142858
10883946_0.java,5,1,211,5,0.023696682464454975
12728036_0.java,5,1,11,5,0.45454545454545453
21620983_0.java,5,1,15,5,0.3333333333333333
3911987_0.java,5,1,133,7,0.05263157894736842
13219118_0.java,5,1,85,7,0.08235294117647059
11937204_3.java,5,1,31,6,0.1935483870967742
13505913_0.java,5,1,157,6,0.03821656050955414
22987070_0.java,5,1,9,5,0.5555555555555556
19298607_0.java,5,1,51,7,0.13725490196078433
7047728_0.java,5,1,44,13,0.29545454545454547
11368428_1.java,5,1,27,7,0.25925925925925924
11555597_0.java,6,1,39,7,0.1794871794871795
17573548_0.java,6,1,18,5,0.2777777777777778
7732479_1.java,6,1,42,5,0.11904761904761904
8472494_0.java,6,1,98,5,0.05102040816326531
2611536_0.java,6,1,32,7,0.21875
21786837_0.java,6,1,50,10,0.2
14740385_2.java,6,1,31,10,0.3225806451612903
13466006_1.java,7,1,23,7,0.30434782608695654
11696992_0.java,7,1,116,5,0.04310344827586207
13836362_1.java,8,1,28,8,0.2857142857142857
13125257_0.java,8,1,21,5,0.23809523809523808
19774879_0.java,8,1,94,5,0.05319148936170213
19952325_0.java,8,1,32,5,0.15625
21900950_0.java,8,1,78,5,0.0641025641025641
18614607_0.java,9,1,43,8,0.18604651162790697
20082520_0.java,9,1,75,5,0.06666666666666667
23286787_0.java,11,1,79,10,0.12658227848101267
17342522_0.java,11,1,114,5,0.043859649122807015
9404593_0.java,13,1,17,5,0.29411764705882354
15248123_2.java,14,1,28,7,0.25
5441529_0.java,14,1,28,7,0.25
22959859_1.java,14,1,21,7,0.3333333333333333
22233192_1.java,14,1,18,7,0.3888888888888889
12279998_4.java,14,1,36,7,0.19444444444444445
22608959_0.java,14,1,27,7,0.25925925925925924
22622437_0.java,14,1,44,7,0.1590909090909091
24414041_0.java,14,1,29,7,0.2413793103448276
16337816_0.java,14,1,36,7,0.19444444444444445
23419554_0.java,14,1,52,7,0.1346153846153846
16206651_0.java,14,1,30,7,0.23333333333333334
21141147_1.java,14,1,29,7,0.2413793103448276
22600739_0.java,14,1,68,7,0.10294117647058823
16206651_1.java,14,1,26,7,0.2692307692307692
6236324_0.java,16,1,323,6,0.018575851393188854
12936580_0.java,20,1,212,5,0.02358490566037736
12852742_0.java,21,1,95,6,0.06315789473684211
11903456_0.java,27,1,32,7,0.21875
25321858_0.java,27,1,29,7,0.2413793103448276
13136224_1.java,27,1,36,7,0.19444444444444445
24475366_0.java,27,1,36,7,0.19444444444444445
4329039_5.java,27,1,25,7,0.28
9945067_0.java,27,1,22,7,0.3181818181818182
11694204_0.java,27,1,25,7,0.28
20791703_0.java,27,1,41,7,0.17073170731707318
22625057_0.java,27,1,33,7,0.21212121212121213
6486206_0.java,27,1,23,7,0.30434782608695654
4247539_0.java,27,1,17,7,0.4117647058823529
10713332_0.java,28,1,25,7,0.28
23605439_0.java,28,1,97,7,0.07216494845360824
3032205_0.java,28,1,23,7,0.30434782608695654
3865391_0.java,28,1,19,7,0.3684210526315789
10814214_2.java,29,1,22,7,0.3181818181818182
24430415_0.java,60,1,119,6,0.05042016806722689
9993817_0.java,60,1,27,6,0.2222222222222222
24682528_2.java,60,1,165,6,0.03636363636363636
11209077_0.java,60,1,46,6,0.13043478260869565
5730232_0.java,60,1,32,6,0.1875
22733485_0.java,60,1,17,6,0.35294117647058826
25423980_0.java,60,1,126,6,0.047619047619047616
22009796_0.java,60,1,47,6,0.1276595744680851
9242621_0.java,60,1,14,6,0.42857142857142855
9657759_1.java,60,1,53,6,0.11320754716981132
7838936_0.java,60,1,43,6,0.13953488372093023
13389700_2.java,61,1,72,6,0.08333333333333333
25424476_1.java,61,1,42,6,0.14285714285714285
23634030_0.java,62,1,44,6,0.13636363636363635
3378450_0.java,62,1,81,6,0.07407407407407407
3137777_0.java,104,1,24,6,0.25
3384825_4.java,104,1,23,6,0.2608695652173913
3384825_3.java,104,1,22,6,0.2727272727272727
4161761_0.java,105,1,31,6,0.1935483870967742
19051537_0.java,2,2,88,63,0.7159090909090909
19979651_1.java,2,2,30,7,0.23333333333333334
3559815_0.java,2,2,24,10,0.4166666666666667
22930527_1.java,2,2,29,5,0.1724137931034483
10091556_0.java,2,2,47,9,0.19148936170212766
15901708_0.java,2,2,65,5,0.07692307692307693
17839323_0.java,2,2,26,5,0.19230769230769232
13631637_0.java,2,2,7,5,0.7142857142857143
13302801_0.java,2,2,111,5,0.04504504504504504
10602740_0.java,2,2,43,5,0.11627906976744186
9128840_0.java,2,2,144,5,0.034722222222222224
11569335_0.java,2,2,60,5,0.08333333333333333
3388910_0.java,2,2,25,5,0.2
11569335_1.java,2,2,59,5,0.0847457627118644
14505129_0.java,3,2,74,10,0.13513513513513514
20793662_0.java,3,2,47,10,0.2127659574468085
17966859_0.java,3,2,19,5,0.2631578947368421
17873797_0.java,3,2,18,5,0.2777777777777778
8836350_0.java,3,2,19,5,0.2631578947368421
6121298_0.java,3,2,22,9,0.4090909090909091
14002290_0.java,3,2,33,6,0.18181818181818182
1514773_0.java,3,2,73,10,0.136986301369863
11239674_1.java,3,2,93,10,0.10752688172043011
5558166_0.java,3,2,13,5,0.38461538461538464
23291118_1.java,4,2,35,10,0.2857142857142857
19153957_0.java,4,2,89,7,0.07865168539325842
15959072_0.java,4,2,32,8,0.25
19459023_0.java,4,2,18,5,0.2777777777777778
12486929_0.java,4,2,96,10,0.10416666666666667
18013191_3.java,4,2,53,10,0.18867924528301888
15834107_0.java,5,2,21,6,0.2857142857142857
5764008_1.java,5,2,164,7,0.042682926829268296
14983497_0.java,5,2,61,7,0.11475409836065574
9829474_0.java,6,2,17,5,0.29411764705882354
14849596_0.java,6,2,22,6,0.2727272727272727
20444710_3.java,6,2,28,10,0.35714285714285715
10211953_0.java,6,2,29,10,0.3448275862068966
7836146_0.java,6,2,37,10,0.2702702702702703
10402768_1.java,6,2,42,10,0.23809523809523808
25624267_0.java,7,2,41,6,0.14634146341463414
15260207_0.java,7,2,227,7,0.030837004405286344
4608146_0.java,8,2,13,8,0.6153846153846154
4453908_0.java,9,2,21,7,0.3333333333333333
2752455_0.java,9,2,23,8,0.34782608695652173
10135259_0.java,9,2,22,8,0.36363636363636365
23782959_0.java,9,2,23,8,0.34782608695652173
1201102_0.java,9,2,23,8,0.34782608695652173
20681509_0.java,9,2,23,10,0.43478260869565216
14073238_0.java,9,2,53,10,0.18867924528301888
3939285_0.java,9,2,29,10,0.3448275862068966
10165127_0.java,11,2,57,8,0.14035087719298245
24056686_0.java,13,2,20,10,0.5
23568650_0.java,15,2,20,10,0.5
19957163_1.java,15,2,27,10,0.37037037037037035
15649188_0.java,16,2,77,10,0.12987012987012986
10814214_1.java,26,2,126,5,0.03968253968253968
16292834_0.java,172,2,72,7,0.09722222222222222
17260065_0.java,343,2,23,7,0.30434782608695654
11937204_2.java,349,2,24,7,0.2916666666666667
21478546_0.java,3,3,60,7,0.11666666666666667
12381574_0.java,3,3,51,10,0.19607843137254902
19492512_0.java,3,3,49,7,0.14285714285714285
16447052_0.java,3,3,32,7,0.21875
20968539_2.java,3,3,56,7,0.125
11296702_0.java,3,3,14,7,0.5
20616132_0.java,3,3,14,7,0.5
19433968_0.java,3,3,16,7,0.4375
12711403_5.java,3,3,25,7,0.28
18928222_0.java,3,3,103,7,0.06796116504854369
16246659_0.java,3,3,13,7,0.5384615384615384
13003973_0.java,3,3,14,7,0.5
20817825_0.java,3,3,18,6,0.3333333333333333
23144266_0.java,3,3,55,6,0.10909090909090909
10353664_1.java,3,3,23,6,0.2608695652173913
16411972_0.java,3,3,15,6,0.4
22160470_1.java,3,3,301,10,0.03322259136212625
21761537_0.java,4,3,29,7,0.2413793103448276
18223701_0.java,5,3,62,6,0.0967741935483871
25321860_0.java,5,3,19,6,0.3157894736842105
1204658_0.java,5,3,172,6,0.03488372093023256
2372954_0.java,5,3,48,6,0.125
9792030_0.java,5,3,42,6,0.14285714285714285
2067401_0.java,5,3,12,6,0.5
24102177_1.java,5,3,17,6,0.35294117647058826
20493800_1.java,5,3,67,6,0.08955223880597014
25676286_0.java,6,3,51,7,0.13725490196078433
24647708_1.java,6,3,11,6,0.5454545454545454
23463899_0.java,6,3,20,6,0.3
25465723_0.java,6,3,54,6,0.1111111111111111
21749977_1.java,6,3,50,6,0.12
21103067_0.java,6,3,24,6,0.25
15408066_0.java,6,3,96,6,0.0625
25655970_0.java,6,3,35,6,0.17142857142857143
25603104_0.java,8,3,16,7,0.4375
23254493_0.java,8,3,89,7,0.07865168539325842
22010866_1.java,9,3,39,7,0.1794871794871795
16270950_0.java,10,3,22,5,0.22727272727272727
25097708_0.java,13,3,239,6,0.02510460251046025
23272461_3.java,19,3,37,10,0.2702702702702703
14274409_1.java,19,3,24,10,0.4166666666666667
20593873_1.java,19,3,112,10,0.08928571428571429
13459971_0.java,19,3,52,10,0.19230769230769232
22212300_1.java,19,3,82,10,0.12195121951219512
22970618_0.java,19,3,38,10,0.2631578947368421
10000096_1.java,20,3,17,10,0.5882352941176471
23528334_1.java,24,3,21,10,0.47619047619047616
24973385_0.java,29,3,59,10,0.1694915254237288
14636363_1.java,30,3,130,7,0.05384615384615385
18013191_1.java,34,3,40,6,0.15
13434746_0.java,81,3,42,10,0.23809523809523808
21146668_0.java,156,3,43,7,0.16279069767441862
1988212_1.java,464,3,37,7,0.1891891891891892
16179971_5.java,464,3,26,7,0.2692307692307692
20829961_0.java,464,3,56,7,0.125
3664108_0.java,474,3,90,7,0.07777777777777778
3046986_1.java,480,3,22,7,0.3181818181818182
10105260_0.java,551,3,26,7,0.2692307692307692
24013939_0.java,4,4,12,9,0.75
24231072_3.java,4,4,146,7,0.04794520547945205
15209900_0.java,4,4,14,5,0.35714285714285715
23376059_0.java,4,4,98,5,0.05102040816326531
25366055_0.java,5,4,22,5,0.22727272727272727
8180925_0.java,6,4,60,10,0.16666666666666666
6931385_0.java,6,4,31,6,0.1935483870967742
12835370_0.java,8,4,12,9,0.75
11202699_0.java,8,4,12,9,0.75
12428601_0.java,8,4,12,9,0.75
10264657_0.java,8,4,9,7,0.7777777777777778
25092487_0.java,11,4,17,7,0.4117647058823529
23305945_0.java,20,4,12,5,0.4166666666666667
15698192_2.java,347,4,27,7,0.25925925925925924
15698192_3.java,347,4,27,7,0.25925925925925924
13298858_1.java,5,5,24,7,0.2916666666666667
16831289_0.java,7,5,44,10,0.22727272727272727
24848281_0.java,7,5,26,10,0.38461538461538464
20522073_1.java,7,5,55,10,0.18181818181818182
3212907_0.java,7,5,52,10,0.19230769230769232
22501464_0.java,7,5,23,10,0.43478260869565216
24358038_0.java,7,5,53,10,0.18867924528301888
23540649_1.java,7,5,42,10,0.23809523809523808
11083864_3.java,21,5,37,10,0.2702702702702703
11083864_1.java,21,5,38,10,0.2631578947368421
21161594_1.java,21,5,65,10,0.15384615384615385
11038888_1.java,21,5,61,10,0.16393442622950818
11058682_0.java,21,5,53,10,0.18867924528301888
25198825_0.java,21,5,30,10,0.3333333333333333
20227507_1.java,22,5,22,10,0.45454545454545453
20590064_1.java,22,5,22,10,0.45454545454545453
13933424_0.java,26,5,24,10,0.4166666666666667
17997605_0.java,27,5,28,10,0.35714285714285715
4377130_0.java,27,5,36,10,0.2777777777777778
19154487_0.java,30,5,16,10,0.625
13721279_0.java,30,5,17,7,0.4117647058823529
14908094_2.java,30,5,16,10,0.625
13417932_2.java,41,5,23,10,0.43478260869565216
14930413_0.java,9,6,27,10,0.37037037037037035
7570821_0.java,54,6,9,7,0.7777777777777778
10702534_0.java,54,6,40,7,0.175
3757982_0.java,108,6,22,7,0.3181818181818182
6286898_0.java,108,6,43,7,0.16279069767441862
7452490_1.java,111,6,34,7,0.20588235294117646
24652083_0.java,59,7,55,8,0.14545454545454545
2132385_0.java,59,7,28,8,0.2857142857142857
4533682_1.java,71,7,61,8,0.13114754098360656
14455624_1.java,161,7,95,7,0.07368421052631578
22030522_0.java,161,7,23,7,0.30434782608695654
10308733_1.java,161,7,20,7,0.35
10748516_0.java,161,7,17,7,0.4117647058823529
25157616_1.java,161,7,38,7,0.18421052631578946
20203510_1.java,161,7,20,7,0.35
3357300_0.java,161,7,38,7,0.18421052631578946
22124868_0.java,161,7,28,7,0.25
14155715_0.java,161,7,17,7,0.4117647058823529
