fragment, used, inprojects, sloc, usedsloc, percent
13062651_0.java,315441,1628,49,4,0.08163265306122448
2189759_0.java,311850,717,21,4,0.19047619047619047
24573174_0.java,315441,1628,11,5,0.45454545454545453
1858578_0.java,103950,717,7,4,0.5714285714285714
22860413_2.java,419391,1889,20,4,0.2
18039450_0.java,25137,104,82,5,0.06097560975609756
4093193_0.java,103950,717,14,4,0.2857142857142857
22785131_0.java,315441,1628,67,6,0.08955223880597014
17494262_0.java,207900,717,42,4,0.09523809523809523
18028943_1.java,103950,717,8,4,0.5
10414747_2.java,315441,1628,29,4,0.13793103448275862
8540254_0.java,315441,1628,11,4,0.36363636363636365
18049535_0.java,946575,1628,121,5,0.04132231404958678
3095214_0.java,523341,1889,37,4,0.10810810810810811
2561643_0.java,103950,717,7,4,0.5714285714285714
13918675_0.java,103950,717,68,4,0.058823529411764705
782309_0.java,12537,104,13,6,0.46153846153846156
25638286_0.java,103950,717,75,5,0.06666666666666667
20830952_0.java,126,1,62,5,0.08064516129032258
8697827_1.java,103950,717,39,4,0.10256410256410256
12789035_0.java,103950,717,35,4,0.11428571428571428
18721882_1.java,104013,717,97,4,0.041237113402061855
19509859_1.java,103950,717,45,4,0.08888888888888889
8971021_0.java,103950,717,34,5,0.14705882352941177
2021127_0.java,116487,755,167,4,0.023952095808383235
25560938_0.java,116487,755,50,6,0.12
13107591_1.java,103950,717,31,5,0.16129032258064516
14037419_1.java,12537,104,65,6,0.09230769230769231
247495_0.java,207900,717,57,4,0.07017543859649122
25155407_2.java,315441,1628,19,5,0.2631578947368421
18553568_0.java,103950,717,12,6,0.5
17975383_2.java,315441,1628,17,4,0.23529411764705882
14405448_0.java,103950,717,8,4,0.5
3014719_0.java,103950,717,11,4,0.36363636363636365
8273148_1.java,630882,1628,120,4,0.03333333333333333
2919693_0.java,207900,717,21,4,0.19047619047619047
10592794_2.java,103950,717,36,5,0.1388888888888889
19026912_0.java,103950,717,107,4,0.037383177570093455
