sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,8,14, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,9,13,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,13,19, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,14,18,,F,accidental similarity by normalisation,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,13,19, stackoverflow_formatted/14636363_1.java,58,62,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,14,18,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,F,accidental similarity by normalisation,,
sfnf,0.75,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,F,accidental similarity by normalisation,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.75,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13435726_0.java,5,12,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,6,13,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/20194112_0.java,3,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,6,13,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,634, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,633,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,634, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,633,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,634, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,633,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,634, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,633,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,634, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/math/SimplexNoise.java,629,633,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,297, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,296,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,297, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,296,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,297, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,296,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,297, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,296,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,297, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/CSGObject.java,292,296,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,396,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/2856812_0.java,8,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,391,396,,,,,
sfnf,0.75,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,396,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/20194112_0.java,4,11,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,399,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,396,,,,,
sfnf,0.71,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,396,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,397, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/Cylinder.java,392,396,,,,,
sfnf,0.71,stackoverflow_formatted/24563977_0.java,3,7,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/SceneCamera.java,422,426, stackoverflow_formatted/24563977_0.java,2,8,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/object/SceneCamera.java,421,427,,,,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/ui/NinePointManipulator.java,150,156, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/ui/NinePointManipulator.java,151,155,,,,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/ui/NinePointManipulator.java,150,156, stackoverflow_formatted/14636363_1.java,58,62,aoisrc281/AoIsrc281/ArtOfIllusion/src/artofillusion/ui/NinePointManipulator.java,151,155,,,,,
sfnf,1.00,stackoverflow_formatted/5498898_0.java,153,157,aoisrc281/AoIsrc281/PostInstall/src/artofillusion/spmanager/postinstall/PostInstall.java,204,208, stackoverflow_formatted/5498898_0.java,153,157,aoisrc281/AoIsrc281/PostInstall/src/artofillusion/spmanager/postinstall/PostInstall.java,204,208,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,12, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,12, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,12, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,12, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,12, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/AoIsrc281/Renderers/src/artofillusion/raster/TransparentFragment.java,7,11,,,,,
sfnf,0.88,stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,528,535, stackoverflow_formatted/23750002_0.java,55,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,529,535,,,,,
sfnf,1.00,stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,528,535, stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,528,535,,,,,
sfnf,1.00,stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,431,438, stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,431,438,,,,,
sfnf,0.88,stackoverflow_formatted/23750002_0.java,54,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,431,438, stackoverflow_formatted/23750002_0.java,55,61,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/HttpSPMFileSystem.java,432,438,,,,,
sfnf,1.00,stackoverflow_formatted/5498898_0.java,153,157,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/InstallSplitPane.java,503,507, stackoverflow_formatted/5498898_0.java,153,157,aoisrc281/AoIsrc281/SPManager/src/artofillusion/spmanager/InstallSplitPane.java,503,507,,,,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,aoisrc281/AoIsrc281/Translators/src/artofillusion/translators/OBJImporter.java,529,535, stackoverflow_formatted/14636363_1.java,58,62,aoisrc281/AoIsrc281/Translators/src/artofillusion/translators/OBJImporter.java,530,534,,,,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/AoIsrc281/Translators/src/artofillusion/translators/OBJImporter.java,529,535, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/AoIsrc281/Translators/src/artofillusion/translators/OBJImporter.java,530,534,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,16, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,15,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,16, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,15,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,16, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,15,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,16, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,15,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,16, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/PoseDistortion.java,11,15,,,,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,8,14, stackoverflow_formatted/14636363_1.java,58,62,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,9,13,,,,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,8,14, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/ScaleDistortion.java,9,13,,,,,
sfnf,0.71,stackoverflow_formatted/14636363_1.java,57,63,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,13,19, stackoverflow_formatted/20772219_1.java,8,12,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,14,18,,,,,
sfnf,0.71,stackoverflow_formatted/20772219_1.java,7,13,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,13,19, stackoverflow_formatted/14636363_1.java,58,62,aoisrc281/ArtOfIllusion/src/artofillusion/animation/distortion/TwistDistortion.java,14,18,,,,,
sfnf,0.83,stackoverflow_formatted/13192391_0.java,6,11,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13435726_0.java,6,10,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/25457535_0.java,15,19,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.75,stackoverflow_formatted/13435726_0.java,6,11,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/20194112_0.java,3,10,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,6,13,,,,,
sfnf,0.75,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13435726_0.java,5,12,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,6,13,,,,,
sfnf,0.83,stackoverflow_formatted/20194112_0.java,4,9,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/2856812_0.java,9,13,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/25457535_0.java,15,20,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/13192391_0.java,6,10,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
sfnf,0.83,stackoverflow_formatted/2856812_0.java,9,14,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,12, stackoverflow_formatted/20194112_0.java,4,8,aoisrc281/ArtOfIllusion/src/artofillusion/keystroke/KeystrokeRecord.java,7,11,,,,,
